#  plate  mjd fiber
5118 55830 959
5106 55833 580
5118 55830 966
5118 55830 962
5106 55833 612
5118 55830 964
5118 55830 990
5106 55833 646
5106 55833 724
5106 55833 734
5106 55833 722
5106 55833 776
5106 55833 766
5106 55833 818
5106 55833 820
5106 55833 848
5106 55833 858
5106 55833 891
5106 55833 893
5106 55833 892
5106 55833 940
5106 55833 938
5106 55833 971
5106 55833 978
5106 55833 976
5106 55833 38
5106 55833 993
5106 55833 1000
5106 55833 39
5106 55833 17
5106 55833 998
5124 55894 822
5124 55894 862
5135 55862 506
5134 55868 97
5135 55862 684
5135 55862 688
5128 55912 532
5128 55912 610
5128 55912 616
5128 55912 660
5128 55912 694
5128 55912 692
5128 55912 700
5128 55912 816
5128 55912 856
5128 55912 160
5121 55856 540
5128 55912 120
5128 55912 80
5121 55856 440
5128 55912 78
5128 55912 76
5128 55912 72
5128 55912 68
5121 55856 434
5121 55856 436
5121 55856 393
5128 55912 39
5121 55856 400
5121 55856 397
5121 55856 357
5121 55856 354
5121 55856 311
5121 55856 313
5121 55856 314
5121 55856 310
5121 55856 308
5121 55856 266
5121 55856 271
5121 55856 270
5122 55841 744
5121 55856 188
5121 55856 26
5117 55925 440
5121 55856 8
5117 55925 400
5117 55925 356
5117 55925 360
5117 55925 320
5118 55830 626
5117 55925 258
5118 55830 712
5117 55925 236
5118 55830 748
5117 55925 174
5117 55925 176
5117 55925 136
5118 55830 826
5117 55925 134
5117 55925 96
5118 55830 870
5118 55830 912
5117 55925 56
5117 55925 50
5118 55830 918
5106 55833 552
5106 55833 546
5106 55833 551
5106 55833 559
5110 55913 459
5110 55913 454
5110 55913 456
5110 55913 420
5110 55913 406
5106 55833 637
5106 55833 678
5110 55913 410
5106 55833 714
5110 55913 364
5106 55833 730
5110 55913 324
5106 55833 770
5110 55913 337
5106 55833 798
5106 55833 800
5110 55913 244
5106 55833 870
5106 55833 878
5106 55833 919
5106 55833 882
5106 55833 920
5106 55833 927
5110 55913 122
5110 55913 132
5106 55833 926
5125 55863 431
5125 55863 434
5125 55863 433
5125 55863 426
5125 55863 430
5125 55863 425
5134 55868 180
5134 55868 174
5134 55868 163
5135 55862 550
5135 55862 547
5134 55868 89
5134 55868 140
5127 55889 460
5127 55889 450
5135 55862 748
5127 55889 402
5127 55889 410
5128 55912 768
5128 55912 810
5128 55912 888
5121 55856 530
5128 55912 886
5121 55856 524
5121 55856 542
5121 55856 598
5128 55912 996
5128 55912 997
5128 55912 989
5121 55856 674
5121 55856 734
5121 55856 738
5121 55856 800
5121 55856 838
5121 55856 839
5121 55856 870
5117 55925 478
5121 55856 40
5117 55925 540
5117 55925 452
5117 55925 457
5117 55925 453
5117 55925 368
5117 55925 416
5117 55925 330
5117 55925 322
5117 55925 294
5117 55925 290
5117 55925 286
5117 55925 291
5117 55925 288
5117 55925 264
5117 55925 266
5117 55925 270
5117 55925 268
5117 55925 107
5117 55925 102
5117 55925 65
5117 55925 61
5117 55925 66
5117 55925 28
5110 55913 485
5117 55925 26
5110 55913 462
5106 55833 586
5110 55913 458
5106 55833 624
5106 55833 670
5110 55913 384
5106 55833 712
5110 55913 378
5106 55833 746
5106 55833 786
5110 55913 294
5106 55833 788
5106 55833 830
5110 55913 300
5110 55913 257
5106 55833 867
5110 55913 212
5110 55913 172
5106 55833 872
5106 55833 954
5134 55868 144
5134 55868 145
5134 55868 104
5134 55868 101
5135 55862 702
5135 55862 708
5127 55889 376
5127 55889 366
5127 55889 322
5127 55889 334
5135 55862 902
5127 55889 89
5128 55912 583
5127 55889 98
5128 55912 672
5116 55857 408
5128 55912 758
5116 55857 410
5128 55912 750
5116 55857 206
5128 55912 958
5117 55925 698
5117 55925 120
5110 55913 262
5125 55863 506
5125 55863 564
5120 55895 202
5120 55895 206
5125 55863 644
5125 55863 648
5134 55868 200
5134 55868 157
5134 55868 160
5134 55868 112
5134 55868 118
5127 55889 486
5127 55889 494
5127 55889 500
5134 55868 78
5134 55868 33
5127 55889 424
5127 55889 394
5127 55889 398
5134 55868 14
5127 55889 438
5127 55889 348
5127 55889 388
5127 55889 384
5127 55889 352
5127 55889 354
5127 55889 320
5127 55889 278
5127 55889 226
5127 55889 231
5127 55889 188
5127 55889 190
5127 55889 156
5127 55889 143
5127 55889 108
5116 55857 468
5127 55889 66
5127 55889 68
5127 55889 23
5128 55912 632
5128 55912 664
5116 55857 415
5128 55912 704
5116 55857 418
5116 55857 416
5128 55912 744
5116 55857 368
5128 55912 832
5128 55912 826
5116 55857 329
5128 55912 867
5116 55857 254
5116 55857 255
5116 55857 250
5116 55857 179
5116 55857 176
5121 55856 572
5121 55856 570
5116 55857 86
5121 55856 616
5121 55856 819
5108 55888 288
5121 55856 859
5108 55888 286
5108 55888 166
5117 55925 599
5117 55925 656
5117 55925 728
5117 55925 725
5117 55925 772
5117 55925 773
5117 55925 854
5117 55925 889
5117 55925 860
5117 55925 856
5117 55925 933
5117 55925 928
5117 55925 930
5110 55913 505
5110 55913 515
5117 55925 978
5117 55925 964
5110 55913 519
5117 55925 970
5117 55925 980
5110 55913 509
5117 55925 991
5110 55913 532
5117 55925 990
5117 55925 998
5110 55913 528
5110 55913 569
5110 55913 567
5110 55913 613
5110 55913 656
5110 55913 353
5110 55913 356
5110 55913 360
5110 55913 700
5110 55913 280
5110 55913 320
5110 55913 736
5110 55913 279
5110 55913 268
5110 55913 276
5110 55913 232
5110 55913 198
5110 55913 192
5120 55895 292
5120 55895 256
5120 55895 248
5120 55895 210
5125 55863 594
5125 55863 593
5125 55863 587
5125 55863 596
5125 55863 638
5120 55895 127
5120 55895 174
5125 55863 640
5120 55895 126
5125 55863 634
5125 55863 714
5125 55863 712
5120 55895 41
5120 55895 86
5134 55868 852
5134 55868 858
5134 55868 850
5134 55868 848
5134 55868 846
5134 55868 896
5134 55868 939
5134 55868 940
5127 55889 534
5134 55868 975
5127 55889 576
5127 55889 578
5127 55889 579
5134 55868 1000
5127 55889 476
5127 55889 396
5134 55868 990
5127 55889 660
5127 55889 652
5127 55889 658
5127 55889 360
5127 55889 310
5127 55889 739
5127 55889 316
5127 55889 778
5127 55889 270
5127 55889 280
5127 55889 223
5127 55889 222
5127 55889 279
5127 55889 198
5127 55889 160
5127 55889 150
5127 55889 158
5127 55889 116
5127 55889 113
5116 55857 482
5127 55889 28
5127 55889 30
5116 55857 390
5116 55857 360
5116 55857 358
5116 55857 306
5116 55857 316
5116 55857 314
5116 55857 261
5116 55857 269
5116 55857 184
5116 55857 186
5116 55857 148
5116 55857 142
5116 55857 107
5121 55856 565
5116 55857 104
5116 55857 97
5121 55856 564
5116 55857 99
5116 55857 100
5116 55857 57
5108 55888 454
5108 55888 298
5121 55856 804
5121 55856 844
5121 55856 850
5108 55888 296
5121 55856 906
5108 55888 254
5108 55888 250
5121 55856 907
5108 55888 260
5117 55925 717
5117 55925 756
5117 55925 754
5117 55925 797
5111 55840 331
5111 55840 252
5111 55840 250
5111 55840 202
5111 55840 204
5111 55840 205
5111 55840 210
5110 55913 504
5117 55925 982
5117 55925 986
5117 55925 981
5110 55913 521
5110 55913 524
5111 55840 126
5117 55925 997
5110 55913 568
5110 55913 608
5110 55913 574
5110 55913 566
5110 55913 565
5110 55913 605
5110 55913 602
5110 55913 604
5110 55913 612
5110 55913 688
5110 55913 722
5110 55913 770
5120 55895 389
5120 55895 384
5120 55895 391
5120 55895 382
5120 55895 302
5120 55895 304
5120 55895 268
5120 55895 262
5120 55895 184
5125 55863 541
5120 55895 175
5125 55863 586
5120 55895 140
5125 55863 626
5125 55863 622
5125 55863 670
5125 55863 673
5134 55868 872
5134 55868 878
5134 55868 830
5115 55885 404
5115 55885 402
5134 55868 916
5134 55868 920
5115 55885 407
5127 55889 516
5127 55889 524
5134 55868 952
5127 55889 530
5134 55868 948
5127 55889 562
5127 55889 564
5127 55889 568
5115 55885 248
5115 55885 202
5127 55889 688
5127 55889 682
5127 55889 722
5127 55889 766
5127 55889 728
5127 55889 762
5127 55889 806
5127 55889 846
5127 55889 887
5127 55889 928
5127 55889 940
5127 55889 931
5116 55857 532
5116 55857 593
5116 55857 677
5116 55857 720
5116 55857 240
5116 55857 798
5116 55857 200
5116 55857 199
5116 55857 194
5116 55857 160
5116 55857 896
5116 55857 156
5116 55857 153
5116 55857 120
5116 55857 118
5108 55888 484
5116 55857 76
5116 55857 70
5108 55888 440
5108 55888 434
5108 55888 394
5116 55857 10
5108 55888 428
5108 55888 384
5108 55888 312
5108 55888 304
5108 55888 262
5117 55925 752
5117 55925 789
5117 55925 799
5111 55840 414
5111 55840 418
5117 55925 952
5111 55840 170
5110 55913 599
5111 55840 86
5110 55913 635
5110 55913 634
5110 55913 676
5110 55913 670
5110 55913 678
5110 55913 720
5113 55924 442
5110 55913 716
5110 55913 800
5113 55924 361
5113 55924 366
5113 55924 324
5110 55913 832
5113 55924 322
5120 55895 436
5120 55895 438
5120 55895 432
5120 55895 397
5120 55895 440
5120 55895 395
5120 55895 354
5120 55895 316
5120 55895 356
5120 55895 314
5120 55895 320
5120 55895 319
5120 55895 238
5120 55895 232
5120 55895 144
5120 55895 72
5120 55895 68
5120 55895 75
5126 55923 492
5115 55885 448
5115 55885 458
5134 55868 902
5134 55868 942
5115 55885 372
5115 55885 376
5115 55885 340
5115 55885 282
5115 55885 326
5127 55889 634
5127 55889 633
5127 55889 671
5115 55885 209
5127 55889 678
5127 55889 714
5115 55885 172
5115 55885 136
5115 55885 130
5115 55885 138
5115 55885 128
5115 55885 86
5127 55889 750
5127 55889 782
5127 55889 788
5127 55889 833
5115 55885 41
5127 55889 836
5115 55885 42
5127 55889 830
5127 55889 870
5127 55889 874
5127 55889 914
5107 55940 362
5127 55889 918
5116 55857 548
5116 55857 514
5116 55857 543
5127 55889 952
5127 55889 948
5127 55889 960
5107 55940 242
5116 55857 624
5116 55857 662
5116 55857 722
5116 55857 724
5116 55857 797
5116 55857 828
5116 55857 865
5116 55857 863
5108 55888 516
5116 55857 893
5116 55857 884
5108 55888 504
5108 55888 511
5116 55857 926
5116 55857 932
5108 55888 534
5116 55857 990
5116 55857 978
5116 55857 994
5108 55888 580
5108 55888 352
5108 55888 354
5108 55888 360
5108 55888 276
5108 55888 278
5108 55888 275
5108 55888 240
5108 55888 272
5111 55840 466
5108 55888 26
5111 55840 422
5108 55888 18
5108 55888 3
5111 55840 390
5111 55840 416
5111 55840 259
5111 55840 254
5111 55840 220
5111 55840 136
5111 55840 140
5111 55840 138
5110 55913 584
5111 55840 98
5110 55913 550
5111 55840 94
5110 55913 668
5113 55924 454
5113 55924 420
5113 55924 412
5110 55913 702
5111 55840 52
5113 55924 414
5110 55913 750
5113 55924 332
5113 55924 371
5110 55913 747
5120 55895 654
5120 55895 738
5120 55895 723
5120 55895 812
5120 55895 852
5120 55895 858
5120 55895 887
5120 55895 940
5120 55895 934
5115 55885 470
5115 55885 388
5115 55885 394
5115 55885 352
5115 55885 312
5115 55885 306
5115 55885 262
5115 55885 266
5115 55885 184
5127 55889 752
5115 55885 144
5107 55940 470
5107 55940 456
5107 55940 460
5115 55885 62
5127 55889 796
5115 55885 28
5107 55940 420
5107 55940 410
5115 55885 60
5127 55889 863
5127 55889 861
5107 55940 372
5107 55940 338
5127 55889 954
5107 55940 300
5107 55940 298
5116 55857 574
5107 55940 208
5107 55940 168
5107 55940 170
5107 55940 175
5116 55857 614
5107 55940 130
5107 55940 128
5107 55940 85
5107 55940 42
5109 55892 426
5109 55892 383
5109 55892 344
5116 55857 816
5116 55857 820
5109 55892 346
5116 55857 856
5109 55892 308
5116 55857 910
5109 55892 250
5116 55857 907
5109 55892 242
5116 55857 954
5116 55857 956
5108 55888 568
5108 55888 601
5108 55888 608
5108 55888 641
5108 55888 684
5108 55888 682
5108 55888 688
5108 55888 734
5108 55888 958
5108 55888 36
5111 55840 580
5108 55888 992
5108 55888 20
5111 55840 578
5111 55840 396
5111 55840 187
5111 55840 190
5111 55840 156
5111 55840 188
5111 55840 148
5111 55840 110
5111 55840 64
5113 55924 490
5111 55840 70
5111 55840 29
5111 55840 8
5113 55924 388
5113 55924 348
5113 55924 350
5113 55924 342
5113 55924 268
5113 55924 266
5113 55924 264
5113 55924 262
5113 55924 261
5113 55924 228
5113 55924 222
5113 55924 182
5113 55924 185
5113 55924 180
5114 55883 600
5114 55883 628
5114 55883 679
5114 55883 724
5114 55883 722
5114 55883 766
5114 55883 806
5114 55883 804
5114 55883 841
5114 55883 850
5114 55883 888
5114 55883 938
5114 55883 934
5114 55883 896
5114 55883 936
5114 55883 953
5114 55883 942
5114 55883 958
5114 55883 1000
5114 55883 18
5120 55895 876
5120 55895 868
5126 55923 768
5126 55923 847
5126 55923 808
5126 55923 857
5126 55923 846
5126 55923 850
5126 55923 844
5126 55923 842
5126 55923 992
5115 55885 608
5115 55885 569
5126 55923 996
5115 55885 616
5115 55885 660
5115 55885 658
5115 55885 698
5115 55885 696
5115 55885 736
5115 55885 740
5115 55885 738
5115 55885 732
5115 55885 778
5115 55885 777
5115 55885 780
5115 55885 816
5115 55885 820
5115 55885 818
5115 55885 810
5115 55885 858
5107 55940 520
5115 55885 160
5107 55940 492
5115 55885 900
5107 55940 476
5107 55940 386
5115 55885 36
5107 55940 393
5115 55885 40
5107 55940 436
5115 55885 960
5107 55940 432
5115 55885 38
5107 55940 384
5107 55940 395
5115 55885 16
5115 55885 10
5107 55940 311
5107 55940 314
5107 55940 309
5107 55940 308
5107 55940 310
5107 55940 270
5107 55940 266
5107 55940 234
5107 55940 232
5107 55940 268
5107 55940 224
5107 55940 230
5107 55940 193
5107 55940 226
5107 55940 186
5107 55940 188
5107 55940 146
5107 55940 149
5107 55940 143
5107 55940 104
5109 55892 484
5109 55892 483
5107 55940 64
5107 55940 61
5109 55892 438
5116 55857 689
5116 55857 749
5107 55940 62
5109 55892 392
5109 55892 356
5107 55940 8
5116 55857 802
5109 55892 354
5109 55892 320
5109 55892 316
5116 55857 844
5109 55892 254
5116 55857 906
5126 55923 838
5126 55923 836
5126 55923 834
5126 55923 878
5115 55885 722
5115 55885 768
5115 55885 772
5115 55885 762
5115 55885 767
5107 55940 510
5115 55885 891
5107 55940 506
5115 55885 890
5107 55940 504
5107 55940 522
5115 55885 896
5107 55940 528
5107 55940 532
5107 55940 526
5107 55940 530
5115 55885 926
5107 55940 572
5115 55885 954
5107 55940 613
5107 55940 616
5107 55940 620
5107 55940 653
5107 55940 619
5107 55940 657
5107 55940 660
5107 55940 658
5115 55885 992
5107 55940 698
5115 55885 993
5115 55885 998
5107 55940 740
5107 55940 780
5107 55940 776
5107 55940 778
5107 55940 817
5107 55940 818
5107 55940 199
5107 55940 860
5107 55940 159
5107 55940 155
5107 55940 153
5107 55940 940
5107 55940 114
5109 55892 496
5109 55892 480
5107 55940 80
5109 55892 468
5107 55940 38
5109 55892 416
5109 55892 442
5107 55940 30
5107 55940 16
5109 55892 410
5107 55940 10
5109 55892 370
5109 55892 372
5109 55892 378
5109 55892 367
5109 55892 366
5109 55892 361
5109 55892 334
5109 55892 328
5109 55892 330
5109 55892 338
5115 55885 826
5115 55885 876
5115 55885 944
5107 55940 762
5107 55940 764
5107 55940 768
5107 55940 846
5109 55892 510
5107 55940 884
5107 55940 886
5109 55892 532
5109 55892 524
5109 55892 576
5107 55940 992
5109 55892 698
5109 55892 700
5109 55892 734
5107 55940 832
5107 55940 876
5107 55940 916
5109 55892 566
5107 55940 984
5109 55892 684
5109 55892 728
5109 55892 730
5112 55895 790
5112 55895 830
5112 55895 872
5112 55895 834
5112 55895 870
5112 55895 916
5114 55883 514
5114 55883 504
5112 55895 982
5114 55883 510
5114 55883 604
5114 55883 602
5114 55883 614
5114 55883 652
5114 55883 648
5114 55883 686
5114 55883 732
5114 55883 774
5114 55883 764
5114 55883 849
5114 55883 819
5114 55883 860
5114 55883 853
5114 55883 858
5114 55883 897
5114 55883 154
5114 55883 114
5114 55883 14
5114 55883 633
5114 55883 674
5114 55883 759
5114 55883 760
5114 55883 758
5114 55883 756
5114 55883 842
5114 55883 846
5114 55883 880
5114 55883 885
5114 55883 882
5114 55883 881
5114 55883 884
5114 55883 926
5114 55883 928
5114 55883 930
5114 55883 952
5114 55883 924
5114 55883 949
5114 55883 994
5114 55883 990
421 51821 594
422 51811 395
421 51821 589
421 51821 588
423 51821 506
423 51821 505
423 51821 519
423 51821 502
424 51893 398
424 51893 470
424 51893 493
424 51893 500
424 51893 484
424 51893 511
424 51893 506
424 51893 507
424 51893 544
424 51893 550
425 51898 503
425 51898 504
425 51898 506
425 51898 505
425 51898 510
422 51811 327
423 51821 522
423 51821 563
423 51821 580
423 51821 564
423 51821 602
424 51893 324
424 51893 377
424 51893 361
424 51893 379
424 51893 407
424 51893 417
424 51893 406
424 51893 448
424 51893 454
424 51893 452
424 51893 535
424 51893 536
424 51893 527
424 51893 572
424 51893 564
425 51898 326
424 51893 614
425 51898 374
424 51893 607
425 51898 418
425 51898 455
425 51898 531
425 51898 601
426 51882 530
426 51882 574
426 51882 618
424 51893 513
421 51821 31
422 51811 334
422 51811 332
421 51821 585
421 51821 543
422 51811 335
421 51821 590
421 51821 625
423 51821 549
424 51893 323
423 51821 621
423 51821 628
424 51893 380
424 51893 371
424 51893 372
424 51893 409
424 51893 403
424 51893 456
424 51893 538
424 51893 532
425 51898 335
425 51898 324
424 51893 619
425 51898 403
425 51898 451
425 51898 507
426 51882 563
421 51821 576
421 51821 607
423 51821 566
423 51821 574
423 51821 576
423 51821 617
423 51821 611
423 51821 603
424 51893 364
424 51893 567
424 51893 563
425 51898 361
424 51893 608
425 51898 365
425 51898 417
425 51898 405
425 51898 609
426 51882 455
426 51882 576
423 51821 197
423 51821 472
423 51821 496
423 51821 492
423 51821 455
423 51821 459
423 51821 401
423 51821 442
423 51821 444
422 51811 639
422 51811 625
422 51811 630
422 51811 617
422 51811 618
422 51811 606
423 51821 420
423 51821 364
423 51821 377
423 51821 395
423 51821 393
423 51821 351
422 51811 545
422 51811 571
422 51811 533
423 51821 340
422 51811 504
422 51811 508
422 51811 513
422 51811 452
422 51811 445
422 51811 480
422 51811 475
422 51811 473
422 51811 469
422 51811 468
422 51811 462
422 51811 411
422 51811 416
422 51811 402
421 51821 30
422 51811 270
421 51821 23
421 51821 621
422 51811 363
422 51811 362
422 51811 378
422 51811 380
422 51811 368
423 51821 461
423 51821 467
423 51821 477
423 51821 468
423 51821 482
423 51821 474
423 51821 478
423 51821 487
423 51821 498
423 51821 526
423 51821 454
423 51821 531
423 51821 425
422 51811 621
423 51821 440
422 51811 640
422 51811 582
423 51821 388
423 51821 392
423 51821 386
422 51811 583
422 51811 573
422 51811 557
422 51811 554
422 51811 458
422 51811 530
422 51811 527
422 51811 496
422 51811 486
422 51811 464
422 51811 500
422 51811 495
422 51811 429
421 51821 36
421 51821 640
422 51811 425
422 51811 435
422 51811 430
422 51811 470
422 51811 361
422 51811 371
422 51811 365
427 51900 367
427 51900 404
423 51821 529
423 51821 567
423 51821 571
423 51821 615
424 51893 373
424 51893 442
424 51893 459
424 51893 446
424 51893 449
424 51893 537
424 51893 526
424 51893 580
424 51893 602
425 51898 404
425 51898 450
425 51898 523
425 51898 602
425 51898 607
426 51882 367
426 51882 414
426 51882 442
426 51882 450
426 51882 605
426 51882 606
429 51820 602
429 51820 608
427 51900 407
427 51900 406
427 51900 448
5946 56101 414
5946 56101 420
5946 56101 340
5946 56101 448
5946 56101 442
5946 56101 412
5946 56101 455
5946 56101 418
5946 56101 245
5946 56101 460
5946 56101 324
5946 56101 241
5946 56101 201
5946 56101 82
5946 56101 362
5946 56101 364
5946 56101 330
5946 56101 284
5946 56101 244
5946 56101 206
5946 56101 361
5946 56101 282
5946 56101 246
5946 56101 242
5946 56101 204
5946 56101 203
5946 56101 406
5946 56101 404
5946 56101 286
5947 56093 426
5947 56093 436
5947 56093 438
5947 56093 312
5947 56093 248
5947 56093 230
5947 56093 228
5947 56093 124
5947 56093 46
5947 56093 48
5946 56101 449
5947 56093 350
5947 56093 346
5947 56093 348
5947 56093 358
5947 56093 467
5947 56093 246
5947 56093 224
5947 56093 222
5947 56093 161
5947 56093 122
5947 56093 83
5947 56093 88
5946 56101 445
5947 56093 428
5947 56093 257
5947 56093 250
5947 56093 128
5947 56093 92
5947 56093 427
5947 56093 398
5947 56093 461
5947 56093 400
5947 56093 360
5947 56093 162
5948 56107 481
5948 56107 462
5948 56107 92
5948 56107 45
5948 56107 426
5948 56107 440
5948 56107 393
5948 56107 382
5948 56107 310
5948 56107 318
5948 56107 303
5948 56107 256
5948 56107 244
5948 56107 396
5949 56096 84
5949 56096 60
5948 56107 230
5948 56107 172
5948 56107 121
5948 56107 344
5948 56107 304
5948 56107 342
5948 56107 350
5948 56107 247
5948 56107 246
5948 56107 161
5948 56107 46
5948 56107 41
5948 56107 430
5948 56107 384
5948 56107 386
5948 56107 352
5948 56107 354
5948 56107 347
5948 56107 313
5948 56107 254
5948 56107 57
5949 56096 54
5948 56107 441
5949 56096 52
5949 56096 286
5949 56096 243
5949 56096 242
5949 56096 208
5949 56096 172
5949 56096 94
5949 56096 252
5949 56096 254
5949 56096 212
5949 56096 170
5949 56096 86
5949 56096 82
5949 56096 325
5949 56096 244
5949 56096 250
5949 56096 164
5949 56096 130
5949 56096 96
5949 56096 92
5949 56096 216
5949 56096 122
5949 56096 88
5948 56107 484
5949 56096 46
5949 56096 44
5693 56246 481
5699 55953 108
5693 56246 216
5693 56246 212
5693 56246 446
5693 56246 454
5699 55953 58
5693 56246 450
5693 56246 402
5693 56246 288
5693 56246 124
5693 56246 82
5693 56246 44
5693 56246 86
5699 55953 12
5693 56246 372
5693 56246 180
5693 56246 140
5694 56213 484
5694 56213 466
5694 56213 421
5694 56213 424
5693 56246 444
5693 56246 410
5693 56246 164
5693 56246 166
5693 56246 460
5699 55953 4
5693 56246 292
5693 56246 208
5693 56246 174
5693 56246 132
5693 56246 134
5694 56213 460
5694 56213 412
5694 56213 452
5693 56246 48
5694 56213 410
5694 56213 374
5694 56213 372
5694 56213 328
5694 56213 324
5694 56213 288
5694 56213 286
5694 56213 289
5694 56213 283
5694 56213 257
5694 56213 212
5694 56213 166
5694 56213 128
5694 56213 121
5694 56213 418
5694 56213 300
5694 56213 296
5694 56213 218
5694 56213 132
5694 56213 139
5694 56213 90
5694 56213 55
5694 56213 94
5694 56213 146
5694 56213 108
5694 56213 65
5694 56213 28
5694 56213 402
5694 56213 326
5694 56213 322
5694 56213 244
5694 56213 246
5694 56213 201
5694 56213 216
5694 56213 207
5693 56246 65
5694 56213 378
5694 56213 336
5694 56213 330
5694 56213 294
5694 56213 290
5694 56213 298
5694 56213 258
5694 56213 162
5694 56213 168
5694 56213 122
5694 56213 46
5694 56213 43
5694 56213 88
5694 56213 188
5694 56213 220
5694 56213 140
5694 56213 58
5695 55978 446
5695 56191 418
5695 56191 410
5695 56191 414
5695 56191 364
5695 55978 339
5695 55978 331
5695 56191 207
5694 56213 70
5694 56213 68
5695 55978 418
5695 55978 338
5695 56191 333
5695 55978 297
5695 56191 218
5695 55978 220
5695 56191 212
5695 56191 175
5695 56191 180
5695 56191 162
5695 56191 126
5695 56191 140
5695 56191 124
5695 56191 90
5695 56191 50
5695 56191 42
5695 56191 44
5695 56191 98
5695 55978 138
5695 56191 326
5695 56191 284
5695 55978 204
5695 56191 450
5695 56191 405
5695 56191 368
5695 55978 252
5695 55978 285
5695 56191 260
5695 55978 164
5695 56191 216
5695 55978 298
5695 56191 223
5696 55946 446
5696 55946 443
5696 55946 453
5696 55946 402
5696 55946 405
5696 55946 404
5696 55946 286
5696 55946 208
5696 55946 215
5696 55946 448
5696 55946 164
5695 56191 68
5696 55946 188
5696 55946 158
5697 55944 484
5696 55946 30
5696 55946 172
5696 55946 176
5696 55946 134
5696 55946 132
5696 55946 96
5696 55946 94
5695 55978 36
5696 55946 442
5696 55946 406
5696 55946 368
5696 55946 292
5696 55946 294
5696 55946 174
5696 55946 170
5696 55946 173
5696 55946 83
5696 55946 220
5696 55946 216
5696 55946 248
5696 55946 260
5696 55946 182
5696 55946 154
5696 55946 180
5696 55946 87
5696 55946 59
5696 55946 58
5697 55944 452
5697 55944 136
5697 55944 121
5697 55944 124
5697 55944 91
5697 55944 90
5697 55944 89
5697 55944 52
5697 55944 50
5697 55944 48
5697 55944 59
5698 55947 448
5697 55944 408
5697 55944 324
5697 55944 282
5697 55944 245
5697 55944 202
5697 55944 161
5697 55944 126
5697 55944 168
5697 55944 368
5697 55944 286
5697 55944 122
5697 55944 132
5697 55944 96
5697 55944 130
5697 55944 125
5697 55944 83
5697 55944 94
5697 55944 44
5698 55947 442
5698 55947 404
5698 55947 402
5698 55947 362
5698 55947 324
5698 55947 326
5698 55947 328
5698 55947 332
5698 55947 286
5698 55947 281
5698 55947 204
5698 55947 450
5698 55947 418
5698 55947 420
5698 55947 364
5698 55947 288
5698 55947 254
5698 55947 256
5698 55947 203
5697 55944 53
5698 55947 412
5698 55947 408
5698 55947 366
5698 55947 284
5698 55947 242
5698 55947 248
5698 55947 210
5698 55947 466
5698 55947 380
5698 55947 382
5698 55947 372
5698 55947 338
5699 55953 26
5699 55953 130
5699 55953 82
5699 55953 127
5699 55953 128
5699 55953 170
5699 55953 98
5699 55953 94
5699 55953 72
5699 55953 162
5699 55953 164
5699 55953 136
5699 55953 134
5699 55953 176
5699 55953 154
5699 55953 152
5699 55953 225
5699 55953 182
5699 55953 428
5699 55953 396
5699 55953 350
5699 55953 388
5699 55953 308
5699 55953 230
5699 55953 244
5699 55953 186
5699 55953 233
5693 56246 412
5699 55953 422
5699 55953 342
5699 55953 242
5699 55953 252
5699 55953 248
5699 55953 226
5699 55953 228
5699 55953 486
5699 55953 440
5701 55949 35
5699 55953 236
5700 56245 28
5700 56245 37
5700 56245 998
5700 56245 6
5700 56245 926
5700 56245 967
5700 56245 1000
5700 56245 994
5700 56245 992
5701 55949 377
5703 56190 834
5700 56245 14
5700 56245 972
5700 56245 976
5700 56245 984
5701 55949 372
5701 55949 338
5701 55949 294
5701 55949 210
5701 55949 166
5701 55949 204
5701 55949 172
5701 55949 91
5701 55949 86
5701 55949 138
5701 55949 278
5701 55949 260
5701 55949 226
5701 55949 224
5701 55949 232
5701 55949 146
5701 55949 124
5701 55949 104
5701 55949 135
5701 55949 100
5701 55949 26
5699 55953 421
5700 56245 956
5700 56245 950
5700 56245 958
5700 56245 946
5701 55949 286
5701 55949 127
5701 55949 168
5701 55949 126
5701 55949 374
5701 55949 322
5701 55949 282
5701 55949 242
5701 55949 180
5701 55949 258
5701 55949 291
5701 55949 218
5701 55949 220
5701 55949 179
5701 55949 132
5701 55949 84
5701 55949 82
5701 55949 42
5701 55949 41
5701 55949 44
5701 55949 187
5701 55949 189
5701 55949 107
5699 55953 438
5705 56194 804
5702 56221 938
5702 56221 36
5702 56221 38
5702 56221 12
5702 56221 924
5702 56221 926
5702 56221 972
5702 56221 964
5702 56221 968
5702 56221 970
5703 56190 125
5702 56221 986
5702 56221 994
5702 56221 995
5702 56221 72
5702 56221 999
5703 56190 242
5703 56190 204
5703 56190 81
5703 56190 99
5703 56190 42
5703 56190 130
5703 56190 56
5703 56190 54
5703 56190 46
5703 56190 6
5703 56190 21
5703 56190 26
5703 56190 8
5703 56190 22
5703 56190 34
5703 56190 2
5703 56190 32
5703 56190 16
5703 56190 974
5703 56190 986
5703 56190 995
5703 56190 991
5700 56245 60
5703 56190 909
5703 56190 947
5703 56190 954
5703 56190 958
5700 56245 12
5703 56190 202
5702 56221 985
5703 56190 122
5703 56190 14
5703 56190 969
5703 56190 978
5703 56190 994
5703 56190 998
5703 56190 996
5703 56190 923
5703 56190 921
5700 56245 49
5703 56190 880
5703 56190 948
5703 56190 904
5704 56187 172
