#  plate  mjd fiber
6126 56269 184
6133 56246 612
6133 56246 614
6126 56269 126
6133 56246 644
6133 56246 646
6133 56246 682
6133 56246 722
6133 56246 728
6133 56246 770
6133 56246 806
6133 56246 810
6133 56246 812
6133 56246 848
6133 56246 856
6207 56239 507
6133 56246 885
6133 56246 882
6127 56274 402
6133 56246 888
6133 56246 890
6127 56274 362
6127 56274 367
6133 56246 924
6133 56246 932
6127 56274 288
6127 56274 208
6127 56274 177
6207 56239 802
6173 56238 534
6173 56238 574
6207 56239 928
6170 56240 368
6173 56238 618
6207 56239 972
6173 56238 724
6173 56238 774
6111 56270 502
6111 56270 526
6173 56238 892
6111 56270 568
6111 56270 642
6173 56238 984
6111 56270 688
6174 56243 281
6174 56243 283
6111 56270 804
6111 56270 846
6111 56270 882
6174 56243 172
6111 56270 890
6174 56243 124
6179 56221 524
6179 56221 536
6174 56243 81
6179 56221 538
6111 56270 969
6111 56270 924
6179 56221 562
6111 56270 982
6179 56221 606
6179 56221 609
6179 56221 615
6179 56221 610
6179 56221 652
6179 56221 658
6179 56221 650
6179 56221 686
6179 56221 732
6179 56221 722
6179 56221 724
6179 56221 730
6179 56221 736
6179 56221 734
6179 56221 770
6179 56221 812
6180 56301 327
6186 56246 508
6179 56221 926
6186 56246 532
6180 56301 202
6180 56301 161
6179 56221 970
6179 56221 966
6186 56246 572
6179 56221 990
6186 56246 654
6186 56246 698
6186 56246 700
6186 56246 658
6186 56246 694
6186 56246 320
6186 56246 693
6186 56246 317
6186 56246 734
6186 56246 271
6186 56246 738
6186 56246 279
6186 56246 779
6186 56246 846
6193 56237 516
6186 56246 159
6186 56246 160
6193 56237 492
6186 56246 898
6186 56246 900
6186 56246 113
6186 56246 116
6186 56246 117
6186 56246 889
6193 56237 496
6193 56237 490
6193 56237 480
6186 56246 934
6186 56246 928
6186 56246 36
6193 56237 424
6186 56246 35
6193 56237 426
6193 56237 434
6186 56246 18
6193 56237 391
6193 56237 388
6193 56237 390
6186 56246 14
6193 56237 389
6193 56237 346
6193 56237 394
6193 56237 314
6193 56237 348
6193 56237 305
6193 56237 310
6193 56237 307
6193 56237 198
6193 56237 182
6193 56237 159
6193 56237 184
6193 56237 146
6193 56237 153
6193 56237 155
6193 56237 109
6193 56237 106
6193 56237 113
6193 56237 108
6199 56220 495
6199 56220 486
6199 56220 500
6199 56220 472
6193 56237 72
6199 56220 464
6193 56237 30
6193 56237 36
6199 56220 434
6199 56220 432
6193 56237 34
6193 56237 16
6199 56220 426
6199 56220 433
6199 56220 431
6199 56220 392
6199 56220 390
6199 56220 388
6199 56220 352
6199 56220 308
6199 56220 272
6199 56220 270
6199 56220 234
6199 56220 190
6199 56220 226
6204 56220 666
6199 56220 110
6199 56220 118
6199 56220 109
6199 56220 108
6134 56244 592
6134 56244 588
6128 56236 134
6134 56244 631
6128 56236 47
6128 56236 91
6128 56236 92
6128 56236 50
6128 56236 53
6129 56301 420
6129 56301 381
6134 56244 785
6134 56244 784
6134 56244 828
6129 56301 340
6129 56301 260
6134 56244 908
6129 56301 258
6134 56244 910
6129 56301 252
6129 56301 256
6129 56301 177
6129 56301 168
6135 56192 621
6129 56301 137
6135 56192 624
6135 56192 663
6129 56301 140
6135 56192 626
6129 56301 139
6135 56192 746
6129 56301 102
6129 56301 6
6130 56214 396
6130 56214 386
6130 56214 435
6130 56214 310
6130 56214 308
6130 56214 196
6131 56211 508
6130 56214 116
6131 56211 514
6131 56211 568
6130 56214 40
6131 56211 612
6131 56211 700
6131 56211 725
6131 56211 814
6131 56211 848
6131 56211 858
6131 56211 856
6131 56211 892
6131 56211 899
6131 56211 928
6131 56211 972
6132 56267 532
6132 56267 512
6131 56211 963
6132 56267 504
6132 56267 506
6131 56211 974
6131 56211 980
6132 56267 556
6132 56267 554
6132 56267 544
6132 56267 559
6125 56273 321
6131 56211 1000
6132 56267 602
6132 56267 600
6132 56267 612
6132 56267 672
6132 56267 758
6132 56267 716
6125 56273 82
6125 56273 124
6132 56267 798
6132 56267 800
6132 56267 838
6132 56267 830
6126 56269 440
6132 56267 893
6126 56269 424
6132 56267 865
6126 56269 428
6132 56267 916
6126 56269 360
6126 56269 350
6126 56269 356
6132 56267 964
6126 56269 348
6132 56267 954
6126 56269 318
6132 56267 973
6126 56269 255
6132 56267 982
6132 56267 985
6126 56269 235
6133 56246 548
6126 56269 192
6133 56246 638
6126 56269 130
6133 56246 717
6126 56269 91
6126 56269 88
6126 56269 94
6133 56246 714
6133 56246 749
6126 56269 54
6127 56274 458
6133 56246 792
6133 56246 796
6127 56274 460
6126 56269 52
6127 56274 444
6127 56274 450
6133 56246 836
6127 56274 406
6133 56246 872
6207 56239 558
6133 56246 916
6207 56239 555
6127 56274 330
6207 56239 546
6127 56274 338
6133 56246 954
6207 56239 600
6127 56274 290
6207 56239 674
6127 56274 214
6127 56274 128
6207 56239 796
6127 56274 46
6127 56274 54
6127 56274 56
6207 56239 892
6170 56240 420
6173 56238 548
6170 56240 416
6170 56240 378
6173 56238 590
6173 56238 636
6170 56240 380
6173 56238 624
6207 56239 958
6170 56240 328
6170 56240 292
6170 56240 252
6173 56238 718
6170 56240 260
6173 56238 708
6170 56240 180
6173 56238 796
6173 56238 800
6170 56240 130
6170 56240 132
6111 56270 542
6173 56238 954
6170 56240 48
6111 56270 595
6111 56270 590
6170 56240 42
6170 56240 46
6174 56243 456
6111 56270 592
6111 56270 630
6111 56270 627
6111 56270 624
6111 56270 678
6111 56270 674
6111 56270 756
6111 56270 754
6111 56270 794
6111 56270 792
6111 56270 828
6111 56270 874
6111 56270 902
6174 56243 128
6179 56221 508
6111 56270 872
6174 56243 88
6174 56243 134
6111 56270 942
6111 56270 945
6174 56243 91
6174 56243 50
6179 56221 634
6174 56243 43
6174 56243 46
6179 56221 678
6180 56301 448
6180 56301 442
6179 56221 714
6179 56221 676
6179 56221 798
6180 56301 333
6179 56221 836
6179 56221 828
6180 56301 294
6179 56221 876
6180 56301 244
6186 56246 504
6186 56246 523
6186 56246 522
6180 56301 212
6180 56301 164
6180 56301 168
6180 56301 167
6179 56221 960
6186 56246 576
6186 56246 568
6186 56246 601
6180 56301 44
6186 56246 646
6186 56246 683
6187 56244 402
6187 56244 404
6186 56246 772
6186 56246 778
6186 56246 767
6187 56244 408
6186 56246 766
6186 56246 806
6187 56244 364
6186 56246 807
6186 56246 816
6187 56244 366
6186 56246 847
6186 56246 856
6187 56244 282
6186 56246 892
6186 56246 888
6193 56237 515
6187 56244 206
6193 56237 520
6193 56237 518
6187 56244 122
6193 56237 533
6193 56237 572
6193 56237 571
6193 56237 570
6186 56246 988
6187 56244 82
6193 56237 564
6186 56246 983
6193 56237 562
6193 56237 611
6193 56237 618
6193 56237 604
6193 56237 602
6193 56237 610
6193 56237 615
6193 56237 658
6193 56237 642
6193 56237 654
6193 56237 660
6193 56237 656
6193 56237 697
6193 56237 693
6193 56237 694
6193 56237 699
6193 56237 683
6193 56237 692
6193 56237 736
6193 56237 685
6193 56237 775
6193 56237 734
6193 56237 780
6193 56237 739
6193 56237 764
6193 56237 812
6193 56237 803
6193 56237 820
6193 56237 845
6193 56237 850
6193 56237 854
6193 56237 842
6193 56237 896
6193 56237 940
6199 56220 516
6193 56237 930
6199 56220 512
6199 56220 530
6199 56220 612
6199 56220 580
6193 56237 996
6199 56220 616
6199 56220 660
6199 56220 696
6199 56220 694
6199 56220 736
6199 56220 699
6199 56220 814
6199 56220 816
6199 56220 858
6199 56220 900
6199 56220 899
6199 56220 160
6199 56220 898
6160 56190 88
6153 56164 629
6280 56570 388
6280 56570 398
6280 56570 383
6280 56570 394
6280 56570 348
6280 56570 350
6280 56570 308
6280 56570 318
6280 56570 306
6280 56570 266
6280 56570 264
6280 56570 230
6280 56570 226
6280 56570 231
6280 56570 222
6280 56570 228
6280 56570 223
6280 56570 186
6281 56295 632
6280 56570 189
6281 56295 622
6281 56295 626
6280 56570 191
6280 56570 154
6281 56295 664
6281 56295 665
6280 56570 146
6281 56295 676
6280 56570 150
6282 56572 408
6281 56295 902
6281 56295 866
6282 56572 416
6284 56310 516
6284 56310 501
6284 56310 506
6284 56310 741
6282 56572 140
6282 56572 92
6282 56572 138
6282 56572 88
6282 56572 94
6282 56572 95
6282 56572 52
6284 56310 768
6282 56572 46
6282 56572 51
6284 56310 809
6284 56310 812
6282 56572 48
6284 56310 941
6275 56245 204
6275 56245 164
6286 56301 646
6286 56301 682
6286 56301 768
6286 56301 726
6286 56301 766
6286 56301 802
6286 56301 810
6286 56301 806
6286 56301 850
6286 56301 846
6286 56301 848
6286 56301 858
6286 56301 882
6278 56266 520
6286 56301 892
6278 56266 540
6286 56301 900
6278 56266 537
6286 56301 881
6278 56266 538
6278 56266 532
6286 56301 928
6278 56266 580
6278 56266 576
6286 56301 946
6278 56266 578
6278 56266 572
6278 56266 618
6286 56301 948
6286 56301 982
6286 56301 984
6286 56301 986
6278 56266 616
6286 56301 990
6286 56301 985
6278 56266 658
6278 56266 660
6278 56266 696
6278 56266 700
6278 56266 740
6278 56266 273
6278 56266 698
6278 56266 277
6278 56266 278
6278 56266 239
6278 56266 240
6278 56266 196
6278 56266 236
6278 56266 195
6278 56266 194
6278 56266 145
6278 56266 108
6278 56266 119
6278 56266 80
6278 56266 72
6278 56266 116
6278 56266 74
6278 56266 77
6255 56240 469
6255 56240 464
6255 56240 468
6255 56240 490
6255 56240 470
6255 56240 463
6278 56266 8
6255 56240 384
6255 56240 388
6255 56240 382
6255 56240 342
6255 56240 344
6255 56240 376
6255 56240 383
6255 56240 378
6255 56240 300
6255 56240 306
6255 56240 340
6255 56240 297
6255 56240 302
6255 56240 260
6255 56240 222
6255 56240 218
6255 56240 174
6255 56240 132
6255 56240 131
6255 56240 140
6255 56240 93
6877 56544 958
7135 56564 166
6280 56570 614
6280 56570 654
6280 56570 660
6280 56570 658
6280 56570 732
6280 56570 696
6280 56570 774
6280 56570 200
6280 56570 199
6280 56570 854
6280 56570 198
6280 56570 196
6280 56570 848
6280 56570 890
6280 56570 120
6282 56572 472
6282 56572 464
6280 56570 14
6282 56572 388
6284 56310 602
6284 56310 644
6282 56572 152
6284 56310 645
6282 56572 148
6282 56572 110
6275 56245 446
6275 56245 452
6284 56310 842
6282 56572 26
6284 56310 844
6275 56245 376
6286 56301 546
6275 56245 326
6286 56301 632
6275 56245 126
6275 56245 178
6275 56245 172
6286 56301 677
6275 56245 134
6286 56301 718
6275 56245 86
6286 56301 794
6275 56245 52
6286 56301 790
6286 56301 834
6286 56301 840
6286 56301 878
6286 56301 866
6253 56574 364
6253 56574 324
6286 56301 976
6253 56574 282
6278 56266 570
6253 56574 288
6278 56266 564
6253 56574 248
6253 56574 201
6253 56574 162
6253 56574 166
6278 56266 606
6253 56574 161
6278 56266 604
6253 56574 82
6278 56266 652
6278 56266 681
6278 56266 682
6278 56266 725
6278 56266 684
6278 56266 727
6278 56266 730
6278 56266 722
6278 56266 770
6278 56266 729
6278 56266 726
6278 56266 766
6278 56266 765
6278 56266 804
6278 56266 768
6278 56266 764
6278 56266 802
6278 56266 809
6278 56266 842
6278 56266 852
6278 56266 854
6278 56266 850
6278 56266 894
6278 56266 892
6278 56266 888
6278 56266 882
6278 56266 890
6278 56266 931
6255 56240 518
6255 56240 499
6278 56266 935
6255 56240 500
6255 56240 510
6255 56240 520
6278 56266 972
6278 56266 976
6278 56266 1000
6255 56240 479
6255 56240 576
6255 56240 438
6255 56240 440
6255 56240 436
6255 56240 608
6255 56240 358
6255 56240 360
6255 56240 314
6255 56240 315
6255 56240 316
6255 56240 320
6255 56240 280
6255 56240 278
6255 56240 272
6255 56240 270
6255 56240 276
6255 56240 318
6255 56240 274
6255 56240 273
6255 56240 275
6255 56240 234
6255 56240 240
6255 56240 236
6255 56240 199
6255 56240 191
6255 56240 194
6255 56240 152
6255 56240 113
6255 56240 154
6255 56240 158
6255 56240 118
6255 56240 116
6255 56240 66
6258 56238 468
6258 56238 482
6258 56238 462
6255 56240 26
6258 56238 422
6255 56240 21
6255 56240 10
6258 56238 460
6258 56238 423
6255 56240 6
6255 56240 8
6258 56238 416
6255 56240 11
6258 56238 420
6255 56240 7
7135 56564 178
6277 56273 125
6277 56273 124
6280 56570 568
6280 56570 572
6277 56273 84
6277 56273 127
6277 56273 82
6277 56273 126
6280 56570 606
6280 56570 604
6280 56570 642
6280 56570 698
6280 56570 736
6280 56570 684
6280 56570 728
6280 56570 740
6280 56570 722
6280 56570 724
6280 56570 780
6280 56570 776
6280 56570 820
6280 56570 808
6280 56570 897
6280 56570 895
6280 56570 932
6282 56572 539
6282 56572 576
6280 56570 992
6282 56572 565
6282 56572 574
6282 56572 579
6282 56572 580
6282 56572 612
6282 56572 619
6282 56572 611
6282 56572 616
6282 56572 400
6282 56572 650
6282 56572 439
6282 56572 618
6282 56572 816
6282 56572 888
6275 56245 462
6282 56572 898
6275 56245 474
6282 56572 936
6275 56245 478
6275 56245 436
6282 56572 996
6275 56245 344
6275 56245 302
6275 56245 182
6275 56245 211
6275 56245 240
6286 56301 622
6286 56301 631
6275 56245 192
6286 56301 670
6286 56301 666
6286 56301 742
6286 56301 746
6253 56574 451
6286 56301 748
6253 56574 448
6253 56574 460
6253 56574 408
6275 56245 24
6253 56574 413
6286 56301 862
6278 56266 550
6253 56574 250
6278 56266 552
6278 56266 554
6253 56574 244
6278 56266 595
6278 56266 632
6278 56266 680
6253 56574 170
6253 56574 174
6278 56266 678
6278 56266 676
6253 56574 132
6253 56574 138
6278 56266 674
6278 56266 665
6253 56574 131
6278 56266 718
6253 56574 129
6253 56574 93
6253 56574 87
6253 56574 46
6278 56266 792
6253 56574 50
6278 56266 796
6253 56574 48
6278 56266 836
6278 56266 830
6278 56266 874
6278 56266 871
6278 56266 872
6278 56266 920
6278 56266 918
6278 56266 912
6256 56323 402
6256 56323 408
6278 56266 951
6278 56266 954
6255 56240 502
6255 56240 538
6278 56266 958
6255 56240 536
6255 56240 523
6255 56240 561
6278 56266 981
6255 56240 571
6278 56266 984
6255 56240 565
6255 56240 572
6255 56240 573
6256 56323 244
6255 56240 612
6256 56323 204
6255 56240 652
6256 56323 164
6256 56323 161
6256 56323 202
6255 56240 651
6255 56240 644
6255 56240 693
6255 56240 696
6255 56240 660
6255 56240 658
6255 56240 684
6255 56240 738
6255 56240 776
6255 56240 780
6255 56240 734
6255 56240 778
6255 56240 814
6255 56240 804
6255 56240 816
6255 56240 852
6255 56240 853
6255 56240 892
6258 56238 486
6255 56240 940
6255 56240 938
6255 56240 900
6255 56240 891
6258 56238 470
6255 56240 932
6255 56240 934
6255 56240 922
6258 56238 473
6255 56240 944
6255 56240 947
6255 56240 958
6258 56238 426
6255 56240 1000
6261 56219 256
7135 56564 182
7135 56564 186
6280 56570 639
6280 56570 640
6280 56570 628
6277 56273 92
6280 56570 674
6280 56570 759
6280 56570 708
6277 56273 56
6280 56570 838
6280 56570 826
6274 56550 404
6280 56570 876
6274 56550 370
6280 56570 880
6280 56570 868
6280 56570 914
6280 56570 904
6274 56550 366
6274 56550 250
6280 56570 972
6282 56572 563
6282 56572 844
6282 56572 850
6282 56572 846
6275 56245 538
6282 56572 896
6275 56245 616
6275 56245 430
6282 56572 982
6282 56572 992
6282 56572 994
6275 56245 692
6275 56245 686
6275 56245 772
6275 56245 776
6275 56245 238
6275 56245 154
6253 56574 490
6275 56245 890
6275 56245 114
6253 56574 463
6253 56574 470
6253 56574 432
6253 56574 304
6253 56574 310
6253 56574 308
6253 56574 223
6253 56574 230
6278 56266 621
6278 56266 622
6253 56574 152
6278 56266 624
6253 56574 184
6253 56574 188
6253 56574 148
6278 56266 670
6253 56574 146
6278 56266 669
6278 56266 705
6253 56574 104
6253 56574 102
6278 56266 708
6253 56574 70
6253 56574 66
6278 56266 706
6253 56574 86
6278 56266 742
6278 56266 784
6256 56323 454
6253 56574 2
6256 56323 446
6256 56323 451
6278 56266 904
6256 56323 374
6278 56266 944
6278 56266 942
6256 56323 336
6256 56323 334
6256 56323 250
6255 56240 584
6255 56240 590
6256 56323 292
6255 56240 586
6255 56240 622
6256 56323 207
6255 56240 625
6256 56323 170
6255 56240 677
6256 56323 167
6256 56323 128
6256 56323 122
6256 56323 83
6256 56323 90
6255 56240 838
6255 56240 836
6255 56240 822
6255 56240 875
6255 56240 886
6255 56240 929
6255 56240 970
6258 56238 528
6258 56238 524
6255 56240 943
6255 56240 957
6255 56240 942
6258 56238 572
6258 56238 568
6258 56238 617
6258 56238 570
6258 56238 575
6255 56240 981
6259 56565 242
6258 56238 614
6261 56219 278
6261 56219 229
6261 56219 190
6261 56219 148
6261 56219 150
6261 56219 103
6261 56219 102
6264 56223 486
6261 56219 64
6261 56219 62
6264 56223 453
6264 56223 218
7135 56564 820
6280 56570 633
6280 56570 634
6280 56570 666
6274 56550 460
6274 56550 414
6280 56570 824
6280 56570 866
6280 56570 907
6282 56572 542
6282 56572 584
6282 56572 594
6274 56550 176
6274 56550 180
6274 56550 169
6282 56572 878
6282 56572 906
6252 56248 328
6252 56248 295
6282 56572 964
6282 56572 968
6282 56572 974
6282 56572 962
6252 56248 202
6252 56248 168
6252 56248 201
6275 56245 648
6275 56245 699
6275 56245 842
6275 56245 850
6275 56245 854
6275 56245 848
6275 56245 846
6253 56574 518
6253 56574 519
6253 56574 534
6275 56245 967
6253 56574 440
6275 56245 968
6253 56574 577
6253 56574 613
6253 56574 398
6253 56574 619
6253 56574 396
6253 56574 652
6253 56574 360
6253 56574 356
6253 56574 659
6253 56574 696
6253 56574 277
6253 56574 237
6253 56574 198
6253 56574 120
6253 56574 119
6253 56574 76
6253 56574 16
6256 56323 422
6256 56323 341
6256 56323 298
6256 56323 258
6256 56323 212
6255 56240 626
6256 56323 216
6256 56323 171
6256 56323 138
6256 56323 136
6256 56323 145
6256 56323 140
6256 56323 104
6256 56323 98
6256 56323 66
6259 56565 441
6255 56240 752
6256 56323 96
6255 56240 796
6256 56323 51
6256 56323 58
6259 56565 446
6255 56240 782
6259 56565 444
6256 56323 53
6255 56240 920
6259 56565 370
6259 56565 328
6259 56565 288
6255 56240 964
6258 56238 560
6258 56238 557
6258 56238 555
6259 56565 247
6259 56565 253
6258 56238 602
6259 56565 206
6258 56238 604
6261 56219 780
6261 56219 805
6261 56219 818
6261 56219 816
6261 56219 858
6261 56219 900
6261 56219 897
6261 56219 118
6264 56223 518
6264 56223 516
6261 56219 120
6261 56219 934
6264 56223 498
6261 56219 80
6261 56219 40
6261 56219 77
6264 56223 475
6264 56223 476
6264 56223 480
6261 56219 38
6264 56223 440
6261 56219 37
6261 56219 18
6264 56223 384
6261 56219 16
6264 56223 310
6264 56223 302
6264 56223 264
6264 56223 186
6264 56223 146
6264 56223 184
6264 56223 154
6264 56223 144
6266 56223 372
6266 56223 293
6266 56223 294
7135 56564 806
7135 56564 808
6277 56273 940
6277 56273 931
6277 56273 936
6277 56273 80
6277 56273 70
6274 56550 492
6274 56550 482
6274 56550 478
6277 56273 26
6277 56273 16
6274 56550 422
6274 56550 352
6274 56550 224
6274 56550 232
6252 56248 334
6275 56245 558
6252 56248 290
6252 56248 288
6252 56248 216
6275 56245 624
6252 56248 54
6275 56245 915
6253 56574 504
6253 56574 530
6275 56245 954
6253 56574 608
6253 56574 654
6253 56574 646
6254 56268 242
6253 56574 724
6253 56574 722
6253 56574 765
6253 56574 806
6253 56574 892
6253 56574 932
6253 56574 937
6256 56323 476
6253 56574 988
6256 56323 436
6256 56323 398
6256 56323 438
6256 56323 392
6256 56323 314
6256 56323 348
6256 56323 312
6256 56323 310
6256 56323 308
6256 56323 268
6256 56323 148
6256 56323 190
6256 56323 102
6259 56565 462
6256 56323 112
6256 56323 26
6259 56565 421
6256 56323 2
6259 56565 420
6259 56565 382
6259 56565 344
6259 56565 341
6259 56565 340
6259 56565 299
6259 56565 300
6259 56565 297
6259 56565 298
6259 56565 256
6258 56238 588
6259 56565 260
6259 56565 254
6259 56565 212
6258 56238 589
6259 56565 218
6259 56565 214
6169 56193 720
6163 56219 98
6163 56219 134
6169 56193 710
6873 56541 236
6873 56541 234
6873 56541 232
6873 56541 156
6873 56541 70
6874 56550 483
6873 56541 33
6873 56541 14
6874 56550 352
6874 56550 340
6874 56550 266
6874 56550 294
6874 56550 182
6874 56550 170
6874 56550 148
6874 56550 84
6874 56550 52
6874 56550 57
6593 56270 584
6593 56270 586
6595 56569 375
6593 56270 628
6593 56270 664
6593 56270 710
6595 56569 250
6593 56270 662
6595 56569 208
6595 56569 216
6595 56569 252
6595 56569 209
6595 56569 210
6593 56270 712
6595 56569 172
6595 56569 135
6593 56270 831
6595 56569 88
6594 56272 530
6593 56270 862
6593 56270 908
6594 56272 564
6594 56272 603
6594 56272 600
6593 56270 943
6594 56272 602
6594 56272 637
6594 56272 724
6594 56272 758
6594 56272 764
6594 56272 766
6594 56272 805
6594 56272 810
6594 56272 802
6597 56304 510
6594 56272 807
6594 56272 842
6597 56304 539
6594 56272 930
6594 56272 922
6594 56272 964
6594 56272 984
6594 56272 980
6597 56304 660
6597 56304 732
6597 56304 730
6597 56304 734
6597 56304 333
6597 56304 208
6597 56304 114
6600 56566 464
6600 56566 468
6597 56304 80
6600 56566 424
6600 56566 383
6600 56566 380
6600 56566 382
6600 56566 302
6600 56566 268
6602 56571 456
6600 56566 218
6600 56566 220
6600 56566 140
6602 56571 416
6602 56571 334
6599 56567 750
6602 56571 285
6602 56571 293
6599 56567 782
6602 56571 248
6599 56567 826
6602 56571 250
6602 56571 168
6599 56567 864
6602 56571 214
6602 56571 212
6599 56567 908
6599 56567 868
6602 56571 88
6602 56571 44
6601 56335 640
6601 56335 638
6601 56335 669
6601 56335 680
6601 56335 672
6601 56335 720
6601 56335 860
6601 56335 847
6601 56335 844
6604 56337 302
6603 56567 528
6601 56335 932
6601 56335 926
6601 56335 922
6603 56567 523
6603 56567 532
6603 56567 356
6603 56567 354
6603 56567 280
6603 56567 320
6603 56567 276
6606 56596 82
7131 56570 424
6873 56541 676
6873 56541 662
6873 56541 670
6873 56541 712
6873 56541 706
6873 56541 725
6873 56541 730
6873 56541 788
6873 56541 782
6873 56541 740
6873 56541 797
6873 56541 830
6873 56541 823
6873 56541 872
6873 56541 866
6873 56541 874
6874 56550 502
6874 56550 495
6873 56541 980
6874 56550 498
6874 56550 530
6874 56550 477
6873 56541 978
6874 56550 475
6874 56550 480
6873 56541 992
6873 56541 999
6874 56550 440
6874 56550 388
6874 56550 354
6874 56550 353
6874 56550 306
6874 56550 317
6874 56550 192
6874 56550 191
6874 56550 185
6874 56550 184
6874 56550 114
6874 56550 108
6874 56550 154
6874 56550 110
6595 56569 428
6595 56569 424
6595 56569 435
6874 56550 34
6874 56550 30
6874 56550 8
6595 56569 388
6595 56569 344
6595 56569 382
6595 56569 336
6874 56550 2
6595 56569 368
6595 56569 170
6595 56569 220
6595 56569 218
6595 56569 144
6595 56569 136
6595 56569 102
6595 56569 90
6595 56569 96
6595 56569 98
6595 56569 82
6595 56569 52
6595 56569 42
6594 56272 586
6598 56574 448
6594 56272 666
6598 56574 404
6594 56272 794
6594 56272 793
6598 56574 326
6594 56272 754
6598 56574 292
6598 56574 297
6598 56574 248
6598 56574 174
6598 56574 85
6598 56574 122
6598 56574 84
6594 56272 958
6598 56574 90
6594 56272 960
6594 56272 952
6597 56304 570
6598 56574 82
6594 56272 956
6597 56304 648
6597 56304 647
6597 56304 722
6597 56304 860
6600 56566 496
6597 56304 854
6600 56566 540
6600 56566 538
6597 56304 848
6600 56566 542
6600 56566 474
6600 56566 480
6600 56566 476
6597 56304 936
6597 56304 928
6600 56566 472
6597 56304 972
6600 56566 440
6597 56304 968
6600 56566 434
6600 56566 438
6600 56566 395
6597 56304 1000
6600 56566 394
6600 56566 400
6597 56304 998
6600 56566 392
6600 56566 312
6600 56566 276
6602 56571 500
6602 56571 472
6600 56566 152
6602 56571 464
6602 56571 474
6600 56566 160
6600 56566 148
6600 56566 156
6600 56566 120
6600 56566 112
6602 56571 432
6602 56571 426
6602 56571 424
6600 56566 108
6602 56571 388
6600 56566 78
6600 56566 70
6600 56566 72
6602 56571 310
6602 56571 304
6602 56571 270
6602 56571 259
6602 56571 267
6602 56571 222
6602 56571 213
6602 56571 218
6602 56571 180
6602 56571 172
6602 56571 170
6602 56571 91
6601 56335 588
6601 56335 592
6604 56337 466
6601 56335 664
6601 56335 668
6601 56335 795
6601 56335 800
6604 56337 390
6604 56337 396
6604 56337 345
6604 56337 348
6604 56337 394
6604 56337 356
6601 56335 836
6601 56335 822
6601 56335 944
6604 56337 223
6604 56337 189
6604 56337 164
6604 56337 166
