#  plate  mjd fiber
5056 55921 123
5056 55921 124
5056 55921 92
5056 55921 126
5056 55921 824
5051 56214 58
5056 55921 361
5056 55921 329
5056 55921 324
5056 55921 170
5056 55921 82
5056 55921 90
5060 56181 941
5056 55921 330
5056 55921 298
5060 56181 954
5056 55921 258
5056 55921 252
5056 55921 180
5056 55921 174
5056 55921 179
5056 55921 136
5056 55921 94
5056 55921 98
5056 55921 100
5056 55921 42
5056 55921 50
5056 55921 52
5056 55921 54
5056 55921 144
5056 55921 63
5056 55921 66
5056 55921 62
5056 55921 37
5056 55921 31
5056 55921 936
5056 55921 980
5056 55921 34
5056 55921 966
5056 55921 964
5056 55921 832
5056 55921 830
5056 55921 869
5056 55921 908
5056 55921 954
6154 56237 312
5056 55921 945
5056 55921 946
5060 56181 950
5056 55921 290
5056 55921 292
5056 55921 247
5056 55921 217
5056 55921 202
5056 55921 168
5056 55921 130
5056 55921 132
5056 55921 86
5056 55921 47
5056 55921 46
5056 55921 256
5056 55921 216
5056 55921 214
5056 55921 212
5056 55921 182
5056 55921 178
5056 55921 172
5056 55921 134
5056 55921 103
5056 55921 102
5056 55921 70
5056 55921 96
5056 55921 95
5056 55921 68
5056 55921 60
5056 55921 14
5056 55921 2
5056 55921 5
5056 55921 69
5056 55921 76
5056 55921 36
5056 55921 30
5056 55921 20
5056 55921 976
5056 55921 974
5056 55921 970
5056 55921 994
5056 55921 982
5056 55921 986
5056 55921 984
6154 56237 342
5056 55921 903
5056 55921 958
5056 55921 983
5056 55921 828
5056 55921 870
5056 55921 910
5056 55921 902
5060 56181 70
5060 56181 74
5060 56181 22
5060 56181 974
5060 56181 970
5060 56181 979
5060 56181 20
5060 56181 18
5060 56181 14
5060 56181 90
5060 56181 66
5060 56181 96
5060 56181 94
5060 56181 978
5060 56181 78
5060 56181 68
5060 56181 40
5060 56181 977
5060 56181 34
5060 56181 30
5060 56181 26
5060 56181 966
5056 55921 322
5060 56181 994
5060 56181 21
5060 56181 88
5060 56181 940
5060 56181 972
5056 55921 332
5056 55921 370
5060 56181 963
5060 56181 965
5060 56181 984
4413 55894 670
4413 55894 668
4413 55894 622
4413 55894 624
4413 55894 663
4413 55894 702
742 52263 87
742 52263 276
742 52263 237
742 52263 162
742 52263 199
742 52263 198
742 52263 165
742 52263 180
742 52263 316
741 52261 518
741 52261 40
742 52263 195
742 52263 187
742 52263 193
742 52263 142
742 52263 151
742 52263 148
742 52263 160
742 52263 357
741 52261 488
741 52261 503
742 52263 388
741 52261 593
741 52261 632
742 52263 439
742 52263 479
741 52261 538
741 52261 576
742 52263 108
741 52261 66
741 52261 32
741 52261 38
741 52261 498
741 52261 496
741 52261 557
741 52261 592
741 52261 633
741 52261 635
742 52263 475
741 52261 471
741 52261 500
741 52261 484
741 52261 507
741 52261 508
741 52261 516
742 52263 341
741 52261 510
741 52261 630
742 52263 389
741 52261 585
741 52261 631
741 52261 625
742 52263 387
741 52261 568
741 52261 562
741 52261 609
741 52261 528
741 52261 529
741 52261 526
741 52261 601
5704 56187 366
5704 56187 362
5704 56187 324
5704 56187 453
5704 56187 454
5704 56187 452
5704 56187 444
5704 56187 411
5704 56187 407
5704 56187 376
5704 56187 380
5704 56187 325
5704 56187 298
5704 56187 292
5704 56187 468
5704 56187 464
5704 56187 424
5704 56187 520
5704 56187 436
5704 56187 479
5704 56187 558
5704 56187 600
5704 56187 401
5704 56187 443
5704 56187 446
5704 56187 406
5704 56187 404
5704 56187 458
5704 56187 466
5704 56187 459
5704 56187 456
5704 56187 460
5704 56187 415
5704 56187 382
5704 56187 418
5704 56187 420
5704 56187 417
5704 56187 342
5704 56187 344
5704 56187 336
5704 56187 335
5704 56187 340
5704 56187 496
5704 56187 493
5704 56187 480
5704 56187 440
5704 56187 534
5704 56187 592
5693 56246 718
5693 56246 598
5693 56246 632
5693 56246 586
5693 56246 587
5693 56246 588
5693 56246 584
5693 56246 534
5693 56246 531
5699 55953 956
5693 56246 521
5693 56246 527
5699 55953 952
5693 56246 554
5693 56246 542
5699 55953 863
5699 55953 880
5699 55953 873
5699 55953 878
5699 55953 910
5699 55953 864
5699 55953 824
5699 55953 874
5699 55953 872
5699 55953 877
5699 55953 908
5699 55953 788
5699 55953 783
5693 56246 828
5693 56246 866
5693 56246 868
5693 56246 748
5693 56246 786
5693 56246 784
5693 56246 760
5693 56246 782
6258 56238 30
5693 56246 636
5693 56246 626
5693 56246 667
5693 56246 665
5693 56246 594
5693 56246 544
5699 55953 912
5699 55953 870
5699 55953 901
5693 56246 504
5693 56246 505
5699 55953 941
5699 55953 902
5699 55953 950
5699 55953 913
5699 55953 946
5699 55953 916
5699 55953 920
5699 55953 840
5699 55953 834
5700 56245 635
5700 56245 662
5700 56245 784
5700 56245 836
5700 56245 866
5700 56245 876
5701 55949 450
5700 56245 746
5701 55949 471
5701 55949 473
5701 55949 472
5701 55949 460
5701 55949 428
5701 55949 384
5701 55949 394
5701 55949 464
5701 55949 474
5701 55949 538
5701 55949 424
5701 55949 440
5701 55949 388
5701 55949 514
5701 55949 534
5701 55949 524
5701 55949 566
5701 55949 616
5701 55949 636
5701 55949 831
5701 55949 821
5701 55949 880
5701 55949 920
5701 55949 546
5701 55949 542
5701 55949 586
5701 55949 670
5701 55949 712
5701 55949 674
5701 55949 716
5701 55949 701
5701 55949 752
5701 55949 796
5701 55949 798
5701 55949 832
5701 55949 866
5701 55949 873
5701 55949 908
5701 55949 944
5701 55949 879
5701 55949 941
5699 55953 516
5699 55953 529
5699 55953 528
5699 55953 554
5699 55953 531
5701 55949 960
5699 55953 576
5699 55953 601
5699 55953 607
5699 55953 638
5699 55953 615
5699 55953 680
5946 56101 102
5946 56101 104
5946 56101 68
5946 56101 67
5946 56101 30
5946 56101 28
5946 56101 934
5946 56101 980
5946 56101 80
5946 56101 976
5946 56101 973
5946 56101 996
5946 56101 992
5946 56101 994
5946 56101 924
5946 56101 925
5946 56101 966
5946 56101 982
5946 56101 834
5946 56101 868
5946 56101 876
5946 56101 871
5950 56211 20
5946 56101 821
5946 56101 828
5950 56211 130
5950 56211 90
5950 56211 73
5950 56211 65
5950 56211 29
5946 56101 138
5946 56101 94
5946 56101 95
5946 56101 58
5946 56101 60
5946 56101 117
5946 56101 76
5946 56101 34
5946 56101 929
5946 56101 938
5946 56101 971
5946 56101 977
5946 56101 916
5946 56101 960
5946 56101 836
5946 56101 825
5946 56101 830
5950 56211 60
5950 56211 84
5950 56211 67
5705 56194 428
5705 56194 401
5705 56194 384
5705 56194 500
5705 56194 480
5705 56194 486
5705 56194 476
5705 56194 438
5705 56194 434
5705 56194 436
5705 56194 524
5705 56194 532
5705 56194 530
5705 56194 538
5702 56221 444
5702 56221 450
5702 56221 446
5702 56221 374
5702 56221 376
5702 56221 370
5702 56221 330
5702 56221 285
5705 56194 520
5705 56194 582
5702 56221 252
5702 56221 254
5705 56194 586
5702 56221 468
5702 56221 388
5702 56221 382
5702 56221 384
5702 56221 390
5702 56221 379
5702 56221 339
5702 56221 289
5702 56221 494
5702 56221 496
5702 56221 499
5702 56221 480
5702 56221 440
5702 56221 432
5702 56221 400
5702 56221 396
5699 55953 630
5699 55953 670
5699 55953 702
5699 55953 701
5699 55953 704
5699 55953 758
5699 55953 754
5699 55953 745
5693 56246 956
5693 56246 942
5694 56213 556
5694 56213 560
5694 56213 638
5694 56213 634
5694 56213 546
5694 56213 544
5694 56213 542
5694 56213 583
5694 56213 586
5694 56213 624
5694 56213 630
5694 56213 668
5694 56213 713
5694 56213 706
5694 56213 754
5694 56213 794
5694 56213 874
5694 56213 952
5694 56213 958
5694 56213 960
5695 56191 566
5695 56191 600
5694 56213 664
5694 56213 674
5695 56191 596
5695 55978 669
5695 56191 720
5695 56191 758
5695 56191 826
5695 56191 833
5695 56191 873
5695 56191 872
5695 56191 908
5696 55946 554
5695 55978 946
5696 55946 559
5696 55946 550
5695 56191 958
5696 55946 562
5696 55946 600
5696 55946 642
5696 55946 688
5696 55946 684
5695 56191 742
5695 55978 746
6266 56223 460
5695 56191 867
5695 56191 864
5696 55946 542
5696 55946 590
5696 55946 628
5696 55946 712
5696 55946 676
5696 55946 672
5696 55946 705
5696 55946 794
5696 55946 878
5696 55946 917
5697 55944 558
5697 55944 606
5706 56165 500
5706 56165 539
5706 56165 536
5706 56165 523
5706 56165 584
5706 56165 622
5706 56165 670
5706 56165 665
5706 56165 722
5706 56165 784
5706 56165 514
5706 56165 568
5706 56165 562
5706 56165 654
5706 56165 692
5706 56165 752
5706 56165 748
5706 56165 764
5706 56165 811
5706 56165 646
5706 56165 650
5706 56165 743
5706 56165 758
5706 56165 540
5706 56165 538
5706 56165 534
5706 56165 535
5706 56165 498
5706 56165 487
5706 56165 530
5706 56165 592
5706 56165 632
5706 56165 519
5706 56165 569
5706 56165 580
5706 56165 651
5706 56165 660
5706 56165 698
5706 56165 774
5706 56165 508
5706 56165 506
5706 56165 510
5706 56165 570
5706 56165 606
5706 56165 614
5706 56165 656
5706 56165 658
5706 56165 647
5706 56165 618
5706 56165 686
5706 56165 684
5706 56165 696
5706 56165 744
5705 56194 460
5705 56194 456
5705 56194 494
5705 56194 464
5705 56194 426
5705 56194 386
5705 56194 392
5705 56194 536
5705 56194 560
5705 56194 554
5705 56194 598
5705 56194 400
5702 56221 402
5702 56221 442
5702 56221 366
5702 56221 362
5702 56221 361
5705 56194 526
5705 56194 548
5705 56194 544
5705 56194 584
5702 56221 204
5705 56194 587
5702 56221 455
5702 56221 460
5702 56221 414
5702 56221 418
5702 56221 420
5702 56221 338
5702 56221 332
5702 56221 380
5702 56221 325
5702 56221 290
5702 56221 296
5702 56221 490
5702 56221 500
5702 56221 487
5702 56221 484
5702 56221 470
5702 56221 466
5702 56221 428
5702 56221 421
5702 56221 426
5702 56221 438
5702 56221 532
5702 56221 515
5702 56221 568
5702 56221 580
5702 56221 610
5702 56221 504
5702 56221 560
5702 56221 609
5702 56221 602
5702 56221 643
5702 56221 641
5702 56221 684
5702 56221 584
5702 56221 636
5702 56221 708
5702 56221 758
5702 56221 672
5702 56221 704
5703 56190 452
5702 56221 668
5702 56221 670
5702 56221 748
5703 56190 466
5703 56190 448
5703 56190 418
5703 56190 408
5702 56221 782
5703 56190 386
5703 56190 520
5703 56190 494
5703 56190 462
5703 56190 480
5703 56190 425
5703 56190 422
5703 56190 397
5703 56190 512
5703 56190 510
5703 56190 534
5703 56190 536
5703 56190 580
5703 56190 614
5700 56245 448
5700 56245 410
5700 56245 403
5700 56245 324
5703 56190 504
5700 56245 326
5703 56190 558
5703 56190 526
5700 56245 322
5703 56190 524
5703 56190 562
5700 56245 252
5700 56245 254
5700 56245 208
5700 56245 481
5700 56245 491
5700 56245 446
5700 56245 454
5700 56245 450
5700 56245 379
5700 56245 500
5700 56245 488
5700 56245 486
5700 56245 430
5700 56245 428
5700 56245 434
5700 56245 432
5700 56245 392
5700 56245 391
5700 56245 390
5700 56245 394
5700 56245 520
5700 56245 538
5700 56245 534
5700 56245 606
5700 56245 524
5700 56245 522
5700 56245 601
5700 56245 633
5700 56245 692
5700 56245 691
5700 56245 774
5700 56245 726
5700 56245 811
5700 56245 762
5700 56245 804
5700 56245 878
5700 56245 546
5700 56245 582
5700 56245 581
5700 56245 632
5700 56245 622
5700 56245 708
5700 56245 710
5700 56245 752
5700 56245 756
5700 56245 790
5700 56245 840
5702 56221 518
5702 56221 538
5702 56221 540
5702 56221 620
5702 56221 617
5702 56221 526
5702 56221 514
5702 56221 570
5702 56221 611
5702 56221 603
5702 56221 614
5702 56221 548
5702 56221 556
5702 56221 588
5702 56221 632
5702 56221 600
5702 56221 634
5702 56221 678
5702 56221 680
5702 56221 752
5702 56221 542
5702 56221 590
5702 56221 621
5702 56221 626
5702 56221 628
5703 56190 458
5702 56221 750
5702 56221 786
5702 56221 790
5703 56190 464
5703 56190 468
5703 56190 485
5703 56190 472
5703 56190 469
5703 56190 463
5703 56190 470
5703 56190 432
5703 56190 430
5703 56190 426
5703 56190 421
5703 56190 424
5703 56190 514
5703 56190 518
5703 56190 532
5703 56190 540
5703 56190 516
5703 56190 489
5703 56190 578
5703 56190 574
5703 56190 616
5703 56190 618
5703 56190 436
5703 56190 398
5703 56190 392
5700 56245 412
5700 56245 365
5700 56245 361
5700 56245 372
5700 56245 286
5700 56245 284
5700 56245 248
5700 56245 458
5700 56245 460
5700 56245 451
5700 56245 418
5700 56245 366
5700 56245 330
5700 56245 340
5700 56245 482
5700 56245 462
5700 56245 429
5700 56245 426
5700 56245 422
5700 56245 519
5700 56245 517
5700 56245 476
5700 56245 526
5700 56245 568
5700 56245 400
5700 56245 395
5700 56245 618
5700 56245 660
5700 56245 502
5700 56245 514
5700 56245 518
5700 56245 508
5700 56245 566
5700 56245 688
5700 56245 778
5700 56245 739
5700 56245 770
5700 56245 560
5700 56245 600
5700 56245 544
5700 56245 749
5700 56245 703
5700 56245 712
5700 56245 791
5700 56245 828
5700 56245 880
5696 55946 910
5700 56245 594
5700 56245 704
5700 56245 754
5700 56245 742
5700 56245 758
5700 56245 835
5700 56245 822
5701 55949 448
5701 55949 442
5700 56245 870
5701 55949 416
5701 55949 420
5701 55949 419
5701 55949 404
5701 55949 406
5701 55949 364
5701 55949 494
5701 55949 496
5701 55949 461
5701 55949 476
5701 55949 436
5701 55949 518
5701 55949 572
5701 55949 576
5701 55949 432
5701 55949 392
5701 55949 508
5701 55949 551
5701 55949 593
5701 55949 592
5701 55949 596
5701 55949 633
5701 55949 634
5701 55949 714
5701 55949 794
5701 55949 838
5701 55949 868
5701 55949 840
5701 55949 870
5701 55949 918
5701 55949 909
5701 55949 948
5699 55953 512
5699 55953 518
5699 55953 519
5699 55953 540
5699 55953 530
5699 55953 578
5701 55949 584
5701 55949 588
5701 55949 664
5701 55949 742
5701 55949 784
5701 55949 788
5701 55949 828
5701 55949 824
5701 55949 914
5699 55953 552
5699 55953 555
5699 55953 558
5699 55953 595
5699 55953 593
5699 55953 584
5699 55953 676
5699 55953 798
5701 55949 662
5701 55949 702
5701 55949 744
5699 55953 556
5699 55953 591
5699 55953 632
5699 55953 626
5699 55953 622
5699 55953 665
5699 55953 712
5699 55953 706
5699 55953 743
5699 55953 748
5699 55953 760
5699 55953 741
5699 55953 838
5699 55953 831
5699 55953 832
5693 56246 646
5699 55953 746
5699 55953 781
5699 55953 785
5699 55953 791
5693 56246 878
5693 56246 874
5693 56246 946
5694 56213 524
5693 56246 714
5693 56246 822
5693 56246 906
5693 56246 912
5694 56213 627
5694 56213 626
5694 56213 632
5694 56213 628
5694 56213 673
5694 56213 710
5694 56213 708
5694 56213 678
5694 56213 715
5694 56213 832
5694 56213 848
5695 55978 536
5694 56213 910
5695 56191 576
5695 56191 577
5695 56191 571
5695 56191 614
5694 56213 984
5695 56191 604
5694 56213 582
5694 56213 676
5694 56213 707
5694 56213 748
5694 56213 784
5694 56213 788
5695 56191 640
5695 56191 592
5695 56191 675
5695 55978 680
5695 56191 663
5695 56191 678
5695 56191 718
5695 56191 714
5696 55946 523
5696 55946 564
5695 56191 984
5695 56191 960
6264 56223 60
5695 55978 743
5695 56191 786
5695 56191 824
5695 56191 825
5695 56191 902
5695 56191 868
5695 56191 903
5696 55946 596
6266 56223 212
5696 55946 661
5696 55946 674
5696 55946 708
5696 55946 832
5696 55946 884
5696 55946 586
5696 55946 624
6266 56223 137
5696 55946 664
5696 55946 716
5696 55946 789
5696 55946 840
5696 55946 824
6268 56245 286
6268 56245 285
5697 55944 542
5697 55944 632
5697 55944 630
5697 55944 639
5697 55944 680
5697 55944 720
5696 55946 710
5696 55946 748
6268 56245 420
5696 55946 782
5696 55946 836
6268 56245 374
5697 55944 590
5697 55944 628
5697 55944 800
5697 55944 796
5697 55944 886
5697 55944 921
5697 55944 931
5697 55944 922
5697 55944 987
5698 55947 564
5697 55944 750
5697 55944 782
5697 55944 744
5697 55944 798
5697 55944 832
5697 55944 866
5697 55944 868
5698 55947 552
6270 56273 167
5698 55947 586
5698 55947 593
5698 55947 628
5698 55947 626
5698 55947 676
5698 55947 672
6272 56325 402
5698 55947 826
5698 55947 878
6272 56325 281
5698 55947 912
5698 55947 622
6270 56273 132
6272 56325 449
6272 56325 458
5698 55947 749
5698 55947 784
5698 55947 788
5698 55947 822
6272 56325 322
5698 55947 867
6272 56325 246
5698 55947 944
5698 55947 946
5696 55946 786
5697 55944 638
6268 56245 136
5697 55944 674
5697 55944 670
5697 55944 718
5697 55944 751
5697 55944 786
5697 55944 836
5697 55944 792
5697 55944 834
5697 55944 874
6270 56273 324
5697 55944 957
5697 55944 951
5697 55944 958
5698 55947 509
5698 55947 558
5698 55947 556
5697 55944 954
5697 55944 943
5697 55944 986
5698 55947 606
5698 55947 639
5698 55947 598
5698 55947 638
5697 55944 742
5697 55944 704
5697 55944 746
5697 55944 790
5697 55944 865
5698 55947 546
5698 55947 587
5698 55947 664
5698 55947 716
5698 55947 719
5698 55947 756
5698 55947 796
5698 55947 840
5698 55947 828
6272 56325 327
6272 56325 329
6272 56325 331
6272 56325 286
6272 56325 282
5698 55947 910
5698 55947 954
6272 56325 245
6272 56325 201
5698 55947 973
5698 55947 962
6272 56325 207
5698 55947 702
5698 55947 823
6272 56325 338
5946 56101 782
5950 56211 23
5950 56211 78
5950 56211 31
5950 56211 1000
5950 56211 970
5950 56211 997
5957 56210 56
5957 56210 2
5957 56210 10
5957 56210 84
5957 56210 82
5957 56210 88
5957 56210 62
5957 56210 86
5957 56210 70
5957 56210 34
5950 56211 134
5950 56211 77
5950 56211 938
5950 56211 936
5950 56211 986
5950 56211 969
5957 56210 165
5957 56210 172
5950 56211 965
5950 56211 966
5957 56210 51
5957 56210 90
5957 56210 94
5957 56210 80
5956 56104 945
5956 56104 946
5956 56104 902
5956 56104 904
5955 56456 4
5955 56456 76
5955 56456 30
5955 56456 34
5955 56456 18
5955 56456 974
5955 56456 992
5955 56456 991
5955 56456 990
5955 56456 918
6510 56486 404
5955 56456 964
5955 56456 956
5957 56210 940
5957 56210 1000
6300 56449 542
5957 56210 965
5957 56210 986
5957 56210 982
5956 56104 128
6300 56449 546
5956 56104 16
5956 56104 934
5956 56104 972
5956 56104 976
5956 56104 940
5956 56104 966
5956 56104 939
5956 56104 980
5956 56104 994
5956 56104 996
5956 56104 958
5956 56104 993
5956 56104 982
5956 56104 912
5956 56104 911
5955 56456 28
5955 56456 6
5955 56456 8
5955 56456 2
5955 56456 998
5955 56456 36
5955 56456 1000
5955 56456 996
5955 56456 994
5955 56456 984
5955 56456 868
5955 56456 914
5955 56456 952
5955 56456 789
5955 56456 840
5955 56456 823
5955 56456 870
5955 56456 904
5955 56456 942
5954 56462 96
5954 56462 93
5954 56462 158
5954 56462 841
5954 56462 929
5954 56462 962
5954 56462 982
5954 56462 877
5954 56462 868
5954 56462 916
5955 56456 788
5955 56456 839
5955 56456 742
5954 56462 98
5954 56462 94
5954 56462 58
5954 56462 44
5954 56462 47
5954 56462 102
5954 56462 159
5954 56462 66
5954 56462 30
5954 56462 32
5954 56462 8
5954 56462 14
5954 56462 898
5954 56462 900
5954 56462 890
5954 56462 966
5954 56462 904
5957 56210 968
5957 56210 966
5957 56210 972
6300 56449 518
5957 56210 976
5956 56104 124
5957 56210 992
5957 56210 998
5956 56104 186
5956 56104 125
5956 56104 90
6300 56449 588
6300 56449 626
5956 56104 52
5956 56104 18
5956 56104 68
5956 56104 72
5956 56104 38
5956 56104 40
5956 56104 37
5956 56104 992
5956 56104 12
420 51871 84
420 51871 56
420 51871 10
420 51871 133
420 51871 95
420 51871 98
420 51871 99
420 51871 97
420 51871 83
420 51871 57
421 51821 292
421 51821 270
420 51871 189
420 51871 163
420 51871 185
420 51871 165
420 51871 174
420 51871 166
420 51871 168
420 51871 143
420 51871 148
420 51871 146
420 51871 145
420 51871 103
420 51871 197
420 51871 427
420 51871 485
420 51871 472
420 51871 537
420 51871 87
421 51821 288
420 51871 187
420 51871 132
420 51871 147
420 51871 93
420 51871 96
420 51871 141
421 51821 278
420 51871 182
420 51871 192
420 51871 173
420 51871 468
420 51871 497
420 51871 524
420 51871 525
420 51871 567
420 51871 616
6197 56191 424
6206 56245 664
6197 56191 484
6191 56248 58
6197 56191 454
6197 56191 414
6196 56189 862
6202 56266 559
6202 56266 552
6202 56266 554
6202 56266 558
6202 56266 630
6197 56191 170
6202 56266 750
6202 56266 742
6203 56266 312
6202 56266 960
6206 56245 560
6203 56266 187
6206 56245 652
6206 56245 646
6206 56245 644
6203 56266 43
6206 56245 766
6206 56245 804
6206 56245 860
6206 56245 890
6206 56245 910
6191 56248 110
6191 56248 71
6197 56191 482
6197 56191 470
6191 56248 11
6197 56191 466
6197 56191 428
6197 56191 434
6197 56191 341
6197 56191 188
6202 56266 628
6197 56191 108
6197 56191 65
6197 56191 25
6197 56191 8
6202 56266 864
6203 56266 358
6203 56266 254
6203 56266 322
6203 56266 284
6203 56266 202
6203 56266 140
6206 56245 640
6206 56245 718
6203 56266 54
6206 56245 747
6191 56248 934
6191 56248 972
6197 56191 620
6197 56191 359
6197 56191 698
6197 56191 280
6197 56191 818
6197 56191 80
6197 56191 115
6197 56191 940
6203 56266 490
6203 56266 497
6197 56191 40
6197 56191 20
6203 56266 478
6197 56191 19
6203 56266 452
6203 56266 410
6203 56266 418
6203 56266 372
6203 56266 374
6203 56266 296
6203 56266 272
6203 56266 274
6203 56266 270
6203 56266 212
6203 56266 210
6203 56266 216
6203 56266 213
6203 56266 214
6203 56266 151
6203 56266 110
6203 56266 108
6203 56266 72
6192 56269 162
6192 56269 102
6197 56191 650
6197 56191 728
6197 56191 848
6198 56211 284
6197 56191 881
6197 56191 927
6197 56191 971
6203 56266 505
6203 56266 508
6203 56266 510
6197 56191 966
6197 56191 992
6197 56191 988
6203 56266 580
6203 56266 614
6203 56266 613
6203 56266 612
6203 56266 657
6203 56266 700
6203 56266 652
6203 56266 698
6203 56266 736
6203 56266 692
6203 56266 734
6203 56266 778
6203 56266 818
6203 56266 816
6203 56266 858
6203 56266 849
6203 56266 900
6203 56266 930
6203 56266 923
6192 56269 174
6192 56269 52
6197 56191 673
6198 56211 450
6198 56211 296
6197 56191 836
6198 56211 292
6197 56191 914
6198 56211 204
6203 56266 504
6198 56211 126
6198 56211 125
6198 56211 85
6198 56211 48
6198 56211 44
6203 56266 562
6203 56266 568
6203 56266 642
6203 56266 688
6203 56266 724
6204 56220 244
6204 56220 204
6204 56220 206
6203 56266 922
6204 56220 162
6204 56220 124
6192 56269 128
6198 56211 460
6197 56191 626
6198 56211 378
6197 56191 828
6198 56211 253
6197 56191 942
6198 56211 214
6198 56211 100
6198 56211 98
6198 56211 136
6198 56211 90
6203 56266 542
6204 56220 451
6204 56220 409
6204 56220 411
6203 56266 710
6204 56220 410
6204 56220 366
6204 56220 370
6204 56220 300
6204 56220 247
6204 56220 164
6204 56220 132
6146 56265 894
6146 56265 936
6146 56265 972
6146 56265 978
6146 56265 974
6146 56265 992
6146 56265 990
6147 56239 604
6147 56239 640
6147 56239 641
6147 56239 644
6147 56239 724
6142 56219 370
6142 56219 328
6147 56239 842
6142 56219 214
6142 56219 212
6147 56239 884
6147 56239 882
6142 56219 172
6142 56219 106
6147 56239 982
6148 56209 634
6143 56267 340
6148 56209 874
6143 56267 213
6143 56267 254
6144 56237 464
6144 56237 386
6144 56237 135
6144 56237 81
6144 56237 66
6144 56237 22
6150 56187 822
6150 56187 824
6145 56266 424
6145 56266 400
6145 56266 360
6145 56266 310
6145 56266 270
6145 56266 280
6145 56266 234
6145 56266 150
6145 56266 156
6145 56266 159
6145 56266 106
6145 56266 104
6145 56266 71
6145 56266 80
6145 56266 38
6151 56265 684
6177 56268 474
6177 56268 432
6177 56268 436
6177 56268 424
6177 56268 428
6177 56268 400
6177 56268 397
6177 56268 391
6177 56268 352
6177 56268 274
6177 56268 264
6176 56264 746
6176 56264 685
6177 56268 88
6177 56268 89
6112 56191 473
6177 56268 78
6177 56268 40
6112 56191 475
6177 56268 34
6112 56191 434
6177 56268 32
6112 56191 440
6112 56191 279
6112 56191 276
6112 56191 236
6146 56265 883
6146 56265 922
6141 56210 162
6146 56265 966
6141 56210 86
6141 56210 84
6141 56210 56
6147 56239 586
6142 56219 446
6141 56210 42
6147 56239 630
6147 56239 632
6147 56239 672
6147 56239 670
6142 56219 418
6142 56219 374
6147 56239 710
6147 56239 752
6147 56239 832
6142 56219 177
6142 56219 116
6142 56219 56
6148 56209 543
6142 56219 20
6143 56267 468
6148 56209 756
6148 56209 822
6143 56267 304
6143 56267 320
6143 56267 228
6143 56267 196
6143 56267 187
6143 56267 152
6143 56267 153
6143 56267 128
6143 56267 96
6144 56237 498
6144 56237 540
6143 56267 24
6144 56237 400
6144 56237 436
6144 56237 730
6144 56237 320
6144 56237 735
6144 56237 780
6144 56237 240
6144 56237 238
6144 56237 814
6144 56237 841
6144 56237 140
